,Drug_ID,SMILES,LD50_Zhu
4262,"4-Pentenenitrile, 3-hydroxy-",C=CC(O)CC#N,2.6860000000000004
4263,Furfuryl alcohol,OCc1ccco1,2.744
4264,Isotridecyl alcohol,CC(C)CCCCCCCCCCO,1.071
4265,"Thiazole, 4,5-dimethyl-",Cc1ncsc1C,2.072
4266,"1,4-Dithian-2-one, O,O'-(dithiobis((methylimino)carbonyl))dioxime",CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,3.472
4267,2-Thiophenecarboxaldehyde,O=Cc1cccs1,2.088
4268,"Benzene, (1,1-dimethylethyl)-",CC(C)(C)c1ccccc1,1.644
4269,"1H-Indazole-3-acetic acid, 5-chloro-, ethyl ester",CCOC(=O)Cc1n[nH]c2ccc(Cl)cc12,1.6969999999999998
4270,"Ethanimidothioic acid, N,N'-(dithiobis((methylimino)carbonyloxy))bis-, dimethyl ester",CSC(C)=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SC,3.3080000000000003
4271,"1-Naphthylamine, 5,8-dichloro-",Nc1cccc2c(Cl)ccc(Cl)c12,1.784
4272,"1H-Indene, 2,3-dihydro-1,1-dimethyl-6-(1,1-dimethylethyl)-",CC(C)(C)c1ccc2c(c1)C(C)(C)CC2,1.116
4273,"1,2-Benzenedicarboxylic acid, diisooctyl ester",CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,1.249
4274,Benzenesulphonyl chloride,O=S(=O)(Cl)c1ccccc1,1.955
4275,"Ethanimidothioic acid, N,N'-(dithiobis((methylimino)carbonyloxy))bis-, bis(2-cyanoethyl) ester",CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N,3.764
4276,"1,2-Benzisothiazole, 3-(2-propenyloxy)-, 1,1-dioxide (9CI)",C=CCOC1=NS(=O)(=O)c2ccccc21,2.041
4277,"Cyclohexanol, 4-(1,1-dimethylethyl)-",CC(C)(C)C1CCC(O)CC1,1.571
4278,"Propionic acid, 2-methyl-2-phenoxy-, 2-morpholinoethyl ester (8CI)",CC(C)(Oc1ccccc1)C(=O)OCCN1CCOCC1,1.569
4279,"Phosphorothioic acid, O-(1,6-dihydro-5-(ethylthio)-1-methyl-6-oxo-4-pyridazinyl) O-ethyl O-(1-methylethyl) ester",CCOP(=S)(Oc1cnn(C)c(=O)c1SCC)OC(C)C,3.613
4280,"(1)-alpha,alpha,4-Trimethylcyclohex-3-ene-1-methanol",CC1=CCC(C(C)(C)O)CC1,1.475
4281,"Pyrimidine, 2,4-diamino-6-ethyl-5-phenyl-",CCc1nc(N)nc(N)c1-c1ccccc1,3.2310000000000003
4282,"Benzenesulfonamide, N-butyl-",CCCCNS(=O)(=O)c1ccccc1,2.017
4283,"Acetic acid, (2-(2,6-dichloroanilino)-5-hydroxyphenyl)-",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,2.339
4284,"Phenethylamine, beta-(sec-butyl)-N,N-dimethyl-5-fluoro-2-methoxy-",CCC(C)C(CN(C)C)c1cc(F)ccc1OC,2.927
4285,Benzoyl chloride,O=C(Cl)c1ccccc1,1.869
4286,"Tyrosine, 3-carboxy-, DL-",NC(Cc1ccc(O)c(C(=O)O)c1)C(=O)O,1.654
4287,"Acetic acid, (o-(2,6-dichloro-3-hydroxyanilino)phenyl)-",O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,2.6060000000000003
4288,"Phenethylamine, beta-(sec-butyl)-5-chloro-N,N-dimethyl-2-ethoxy-",CCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,2.652
4289,"Hydrocinnamic acid, alpha-amino-3-carboxy-4-methoxy-, DL-",COc1ccc(CC(N)C(=O)O)cc1C(=O)O,1.68
4290,"Benzene, nitro-",O=[N+]([O-])c1ccccc1,2.547
4291,"Acetic acid, (2-(2,6-dichloro-4-hydroxyanilino)-5-hydroxyphenyl)-",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,2.516
4292,"2-Propenamide, N-(methoxymethyl)-",C=CC(=O)NCOC,2.842
4293,"Phosphoric acid, 2,2-dichloro-1-(2,4-dichlorophenyl)ethenyl dimethyl ester (9CI)",COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,3.526
4294,"Benzenamine, 2,6-dichloro-4-nitro-",Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1.936
4295,"Ethanol, 2,2-dibromo-2-nitro-",O=[N+]([O-])C(Br)(Br)CO,3.932
4296,"4-Thiazoline-2-thiol, 4-ethyl-",CCC1=CSC(S)N1,3.624
4297,"Phosphoric acid, 2,2-dichloro-1-(2,4-dichlorophenyl)ethenyl diethyl ester (9CI)",CCOP(=O)(OCC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,4.1160000000000005
4298,"Benzene, 1,2-dichloro-4-nitro-",O=[N+]([O-])c1ccc(Cl)c(Cl)c1,2.3040000000000003
4299,"Phenethylamine, beta-(sec-butyl)-3-chloro-N,N-dimethyl-4-methoxy-",CCC(C)C(CN(C)C)c1ccc(OC)c(Cl)c1,2.774
4300,"Succinonitrile, 2,3-epoxy-, (-)-(E)-",N#CC1OC1C#N,2.576
4301,"Phenol, 2-amino-4-nitro-",Nc1cc([N+](=O)[O-])ccc1O,1.808
4302,"2-Propenamide, N-hydroxy-3-phenyl- (9CI)",O=C(C=Cc1ccccc1)NO,1.882
4303,"Benzene, 1,3-bis(1-methylethyl)-",CC(C)c1cccc(C(C)C)c1,1.341
4304,"Phenethylamine, beta-(sec-butyl)-3-chloro-N,N-dimethyl-4-ethoxy-",CCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.799
4305,"1H-Indole, 3-(1-methyl-3-pyrrolidinyl)- (9CI)",CN1CCC(c2c[nH]c3ccccc23)C1,2.6860000000000004
4306,"Sulfamic acid, 2,2,2-trichloroethyl ester",NS(=O)(=O)OCC(Cl)(Cl)Cl,1.66
4307,"Phenethylamine, beta-(sec-butyl)-N,N-dimethyl-2-ethoxy-5-fluoro-",CCOc1ccc(F)cc1C(CN(C)C)C(C)CC,2.917
4308,"Benzimidazole, 5-fluoro-2-(trifluoromethyl)-",Fc1ccc2[nH]c(C(F)(F)F)nc2c1,4.09
4309,"Naphtho(2,1-b)furan, 2-nitro-",O=[N+]([O-])c1cc2c(ccc3ccccc32)o1,2.6860000000000004
4310,"4-Pentenoic acid, 2-(2-propenyl)- (9CI)",C=CCC(CC=C)C(=O)O,2.391
4311,"4H-1,3,5-Thiadiazin-4-one, 2-((1,1-dimethylethyl)imino)tetrahydro-3-(1-methylethyl)-5-phenyl-",CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,2.143
4312,"Phenol, 4-(1-methylpropyl)-",CCC(C)c1ccc(O)cc1,1.788
4313,"Phenethylamine, beta-(sec-butyl)-5-chloro-N,N-dimethyl-2-propoxy-",CCCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,2.725
4314,"Benzimidazole, 5-amino-2-(trifluoromethyl)-",Nc1ccc2[nH]c(C(F)(F)F)nc2c1,3.477
4315,"Benzimidazole, 5-tert-butyl-2-(trifluoromethyl)-",CC(C)(C)c1ccc2[nH]c(C(F)(F)F)nc2c1,3.84
4316,"Phenethylamine, beta-(sec-butyl)-3-chloro-N,N-dimethyl-4-propoxy-",CCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.604
4317,"Benzoic acid, 4-nitro-, ethyl ester",CCOC(=O)c1ccc([N+](=O)[O-])cc1,1.866
4318,"Acetic acid, ((4-amino-3,5-dichloro-6-fluoro-2-pyridinyl)oxy)-",Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,2.025
4319,"DL-Valine, N-(2-chloro-4-(trifluoromethyl)phenyl)-, cyano(3-phenoxyphenyl)methyl ester",CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,3.285
4320,"Phenethylamine, 4-butoxy-beta-(sec-butyl)-3-chloro-N,N-dimethyl-",CCCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.4730000000000003
4321,"Propionic acid, 2,3-dibromo-, ethyl ester (6CI,7CI,8CI)",CCOC(=O)C(Br)CBr,3.035
4322,"Benzenedecanoic acid, 4-iodo-iota-methyl-, ethyl ester",CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,2.297
4323,"Propionic acid, 2-methyl-2-(methylsulfinyl)-",CS(=O)C(C)(C)C(=O)O,1.3019999999999998
4324,"Methanone, (3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl)-2-thienyl-",CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O,2.291
4325,"2-Propenoic acid, 2-methyl-, monoester with 1,2-propanediol",C=C(C)C(=O)OCC(C)O,1.11
4326,"Aniline, N,p-dinitroso-N-methyl-",CN(N=O)c1ccc(N=O)cc1,2.081
4327,"1,3-Cyclohexadiene, 2-methyl-5-(1-methylethyl)-",CC1=CCC(C(C)C)C=C1,1.378
4328,"1,2,3-Propanetriamine, N(sup 1),N(sup 3)-bis(2-ethylhexyl)-2-methyl-",CCCCC(CC)CNCC(C)(N)CNCC(CC)CCCC,2.612
4329,"Ergoline-8-methanol, 10-methoxy-1,6-dimethyl-, (8beta)-, 5-bromo-3-pyridinecarboxylate (ester)",COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,2.609
4330,"2-Propenenitrile, (2-hydroxyethyl)-",C=C(C#N)CCO,2.399
4331,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",CC1=CC=C(C(C)C)CC1,1.909
4332,"Benzamide, 3,4-dichloro-N,N-bis(1-methylpropyl)-",CCC(C)N(C(=O)c1ccc(Cl)c(Cl)c1)C(C)CC,2.319
4333,"Benzenamine, 4,4'-((2,2,2-trifluoro-1-(trifluoromethyl)ethylidene)bis(4,1-phenyleneoxy))bis-",Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.588
4334,"Ethane, 1,2-diisothiocyanato- (9CI)",S=C=NCCN=C=S,3.11
4335,"Butanoic acid, 3-((6-(4-morpholinyl)-3-pyridazinyl)hydrazono)-, 1,1-dimethyl ethyl ester",CC(CC(=O)OC(C)(C)C)=NNc1ccc(N2CCOCC2)nn1,2.539
4336,"4(3H)-Quinazolinone, 3-(3,5-dimethyl-4-hydroxyphenyl)-2-methyl-",Cc1cc(-n2c(C)nc3ccccc3c2=O)cc(C)c1O,3.0860000000000003
4337,"1,4-Benzenediamine, N,N-dimethyl-",CN(C)c1ccc(N)cc1,3.435
4338,"Morphinan-6-alpha-ol, 7,8-didehydro-4,5-alpha-epoxy-3-methoxy-17-methyl-, 17-oxide",COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)([O-])CCC341,2.295
4339,"Acetic acid, mercaptophenyl-, ethyl ester, S-ester with O,O-dimethyl phosphorothioate",CCOC(=O)C(SP(=O)(OC)OC)c1ccccc1,3.684
4340,"Cyclopropanecarboxamide, N-(3-chlorophenyl)-N-(tetrahydro-2-oxo-3-furanyl)-",O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,3.2060000000000004
4341,"Benzene, 1-(chloromethyl)-4-nitro-",O=[N+]([O-])c1ccc(CCl)cc1,1.977
4342,"Urea, 1,1-dimethyl-3-(m-(1,1,2,2-tetrafluoro)ethoxy)phenyl-",CN(C)C(=O)Nc1cccc(OC(F)(F)C(F)F)c1,2.345
4343,"1,4-Benzenedicarbonyl dichloride",O=C(Cl)c1ccc(C(=O)Cl)cc1,1.91
4344,"2-(alpha-p-Chlorophenyl-alpha-phenylacetyl)indane-1,3-dione",O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,5.252000000000001
4345,"1,2,4-Triazin-5(4H)-one, 4-amino-6-(2,2-dichloro-1-methylcyclopropyl)-3-(methylthio)-",CSc1nnc(C2(C)CC2(Cl)Cl)c(=O)n1N,2.365
4346,"Nicotinic acid, 1,1,3,3-tetraester with 2-hydroxy-1,1,3,3-cyclohexanetetramethanol",O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,1.807
4347,"Oxazolidine, 3-methyl-",CN1CCOC1,2.324
4348,"4-Oxa-8-thia-2,5-diazanon-5-ene-2-sulfenamide, 3-oxo-N-(phenylmethyl)-N,7,7-trimethyl-",CSC(C)(C)C=NOC(=O)N(C)SN(C)Cc1ccccc1,4.56
4349,"Isocyanic acid, p-nitrophenyl ester (8CI)",O=C=Nc1ccc([N+](=O)[O-])cc1,2.011
4350,"Isonicotinic acid hydrazide, hydrazone with D-glucuronic acid gamma-lactone (8CI)",O=C(NN=CC(O)C1OC(=O)C(O)C1O)c1ccncc1,1.662
4351,"Ethanol, 2,2'-((2-methylphenyl)imino)bis-",Cc1ccccc1N(CCO)CCO,1.948
4352,"3-Oxa-8-thia-2,5-diazanon-5-ene-2-sulfenamide, N,N-dibutyl-7,7-dimethyl-3-oxo-",CCCCN(CCCC)SN(C)C(=O)ON=CC(C)(C)SC,4.447
4353,1-(2-Benzyloxyethyl)-4-phenylpiperidine-4-carboxylic acid ethyl ester,CCOC(=O)C1(c2ccccc2)CCN(CCOCc2ccccc2)CC1,3.112
4354,"Benzene, 1-ethoxy-4-nitro-",CCOc1ccc([N+](=O)[O-])cc1,1.705
4355,1-Azabicyclo(2.2.2)octane,C1CN2CCC1CC2,3.136
4356,"Benzene, 1,3-bis(1-methylethyl)-2-isocyanato-",CC(C)c1cccc(C(C)C)c1N=C=O,2.158
4357,"Urea, (1-methylcyclohexyl)-",CC1(NC(N)=O)CCCCC1,2.177
4358,"Propanoic acid, 2-(4-((3-chloro-5-(trifluoromethyl)-2-pyridinyl)oxy)phenoxy)-, methyl ester",COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,2.98
4359,"1,3-Dioxolane-4-methanol, 2,2-dimethyl-",CC1(C)OCC(CO)O1,1.276
4360,"6,8-Dioxabicyclo(3.2.1)octane, 1,5-dimethyl-, (1S)-",CC12CCCC(C)(OC1)O2,1.935
4361,"Propanoic acid, 2-(4-((5-(trifluoromethyl)-2-pyridinyl)oxy)phenoxy)-, butyl ester",CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,2.12
4362,"Phosphorodithioic acid, O,O-dimethyl ester, S-ester with 2-mercaptoacetamide",COP(=S)(OC)SCC(N)=O,2.367
4363,"1,3,5-Triazine, 2,4,6-tris(2-propenyloxy)-",C=CCOc1nc(OCC=C)nc(OCC=C)n1,2.6260000000000003
4364,"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methyl-1-propenyl)-, (5-(phenylmethyl)-3-furanyl)methyl ester, (1R-trans)-",CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,2.435
4365,"Prosta-5,13-dien-1-oic acid, 15-hydroxy-9-oxo-11,16,16-trimethyl-, (5Z,11-alpha,13E,15R)-",CCCCC(C)(C)C(O)C=CC1C(C)CC(=O)C1CC=CCCCC(=O)O,4.236000000000001
4366,"Thiourea, (4-chlorophenyl)- (9CI)",NC(=S)Nc1ccc(Cl)cc1,4.095
4367,"1,7-Octadiene",C=CCCCCC=C,0.875
4368,"1,3-Dioxolane, 2-(phenylmethyl)-",c1ccc(CC2OCCO2)cc1,1.873
4369,"Glycine, N-((1-methyl-4-(4-methylpentyl)cyclohexyl)carbonyl)-, cis-",CC(C)CCCC1CCC(C)(C(=O)NCC(=O)O)CC1,1.44
4370,"Decane, chloro-",CCCCCCCCCCCl,-0.3429999999999999
4371,"1H-Purine-2,6-dione, 3,7-dihydro-7-(1,3-dioxolan-2-ylmethyl)-1,3-dimethyl- (9CI)",Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,2.441
4372,"Ether, fluoromethyl 2,2,2-trifluoro-1-(trifluoromethyl)ethyl-",FCOC(C(F)(F)F)C(F)(F)F,1.268
4373,"Isocyanic acid, methylenedi-p-phenylene ester",O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,1.435
4374,"Ethanol, 2-(2-(4-(diphenylmethyl)-1-piperazinyl)ethoxy)-",OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.608
4375,"Propanoic acid, 2-((2-cyclohexylethyl)hydrazono)-",CC(=NNCCC1CCCCC1)C(=O)O,2.611
4376,"Theophylline, 7-(2-((alpha-methylphenethyl)amino)ethyl)-",CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,3.533
4377,"Salicylamide, 5-methoxy-",COc1ccc(O)c(C(N)=O)c1,1.944
4378,"Benzenamine, 4,4'-methylenebis-",Nc1ccc(Cc2ccc(N)cc2)cc1,2.584
4379,"Benzene, 1,1'-methylenebis-",c1ccc(Cc2ccccc2)cc1,1.874
4380,"Benzamide, N-(1-butoxy-2,2,2-trichloroethyl)-2-hydroxy-",CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,1.652
4381,"1,4:5,8-Dimethanonaphthalen-9-one, 1,2,3,4,10,10-hexachloro-6,7-epoxy-1,4,4a,5,6,7,8,8a-octahydro-",O=C1C2C3OC3C1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.693
4382,"3,5-Pyrazolidinedione, 1,2-diphenyl-4-(2-(phenylthio)ethyl)-",O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.9360000000000004
4383,"3,5-Pyridinedicarboxylic acid, diisopropyl ester",CC(C)OC(=O)c1cncc(C(=O)OC(C)C)c1,1.682
4384,"Octanal, 2-(phenylmethylene)-",CCCCCCC(C=O)=Cc1ccccc1,1.844
4385,"Pyridine, 4-(((alpha,alpha,alpha-trifluoro-m-tolyl)imino)methyl)-",FC(F)(F)c1cccc(N=Cc2cccnc2)c1,2.495
4386,"1,4:5,8-Dimethanonaphthalen-9-ol, 1,2,3,4,10,10-hexachloro-6,7-epoxy-1,4,4a,5,6,7,8,8a-octahydro-",OC1C2C3OC3C1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.52
4387,"3-Furancarboxamide, 2,5-dimethyl-N-phenyl- (9CI)",Cc1cc(C(=O)Nc2ccccc2)c(C)o1,3.527
4388,"1,4-Benzenediamine, N,N'-bis(1-methylpropyl)-",CCC(C)Nc1ccc(NC(C)CC)cc1,3.173
4389,"Thiophene, tetrahydro-3,3,4,4-tetrachloro-, 1,1-dioxide",O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,3.472
4390,"Antipyrine, 4-((m-methoxybenzylidene)amino)-",COc1cccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1,1.759
4391,"Benzophenone, 4-((p-isopentyloxybenzylidene)amino)-3-methyl-",Cc1cc(C(=O)c2ccccc2)ccc1N=Cc1ccc(OCCC(C)C)cc1,2.41
4392,"Benzoic acid, p-(3-(benzyloxy)-1H-indazol-1-yl)-, butyl ester",CCCCOC(=O)c1ccc(-n2nc(OCc3ccccc3)c3ccccc32)cc1,2.302
4393,"Benzimidazole, 5-iodo-2-(trifluoromethyl)-",FC(F)(F)c1nc2cc(I)ccc2[nH]1,3.512
4394,"Carbonic acid, diphenyl ester",O=C(Oc1ccccc1)Oc1ccccc1,2.155
4395,"Benzophenone, 4-((m-isopentyloxybenzylidene)amino)-3-methyl-",Cc1cc(C(=O)c2ccccc2)ccc1N=Cc1cccc(OCCC(C)C)c1,2.264
4396,"Bicyclo(3.1.1)hept-2-ene, mercapto-2,6,6-trimethyl-",CC1=CCC2CC1(S)C2(C)C,1.749
4397,"2,4-Xylenol, 6,6'-butylidenebis-",CCCC(c1cc(C)cc(C)c1O)c1cc(C)cc(C)c1O,1.734
4398,"Benzenamine, N-ethyl-3-methyl-",CCNc1cccc(C)c1,2.3680000000000003
4399,"2-Pyrrolidinone, 1-(1-methylethyl)-",CC(C)N1CCCC1=O,1.642
4400,"Isocyanic acid, 3,4-dichlorophenyl ester",O=C=Nc1ccc(Cl)c(Cl)c1,3.315
4401,"Acetic acid, chloro-, bicyclo(2.2.1)hept-5-en-2-ylmethyl ester",O=C(CCl)OCC1CC2C=CC1C2,3.08
4402,"2H-Thieno(2,3-e)-1,2-thiazine-3-carboxamide, 6-chloro-4-hydroxy-2-methyl-N-2-pyridinyl-, 1,1-dioxide",CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,4.812
4403,"Phosphorous acid, tri-2-propenyl ester",C=CCOP(OCC=C)OCC=C,3.055
4404,"3-Furanilide, 2,4,5-trimethyl-",Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,2.193
4405,"2H-1,3,5-Thiadiazine-2-thione, 3,3'-(1,2-ethanediyl)bis(tetrahydro-4,6-dimethyl-",CC1NC(C)N(CCN2C(=S)SC(C)NC2C)C(=S)S1,1.846
4406,"Methyl (-)-(1R,2R,3R)-3-hydroxy-2-((E)-(3S,5S)-3-hydroxy-5-methyl-1-nonenyl)-epsilon,5-dioxocyclopentaneheptanoate",CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC,3.97
4407,"1-Propanol, 1,1-dimethyl-3-phenyl- (8CI)",CC(C)(O)CCc1ccccc1,1.873
4408,"Hexanoic acid, 2-ethyl-, methylsilylidyne ester",CCCCC(CC)C(=O)O[Si](C)(OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,2.317
4409,"Ethanone, 1-(3-((4-(dimethylamino)phenyl)azo)phenyl)- (9CI)",CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1,1.744
4410,"3-(3-(4'-Bromo(1,1'-biphenyl)-4-yl)-3-hydroxy-1-phenylpropyl)-4-hydroxy-2H-1-benzopyran-2-one",O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,6.032
4411,"Acetic acid, (1,1-dimethyl-3-phenylpropyl) ester",CC(=O)OC(C)(C)CCc1ccccc1,1.629
4412,"Heptanoic acid, oxybis(2,1-ethanediyloxy-2,1-ethanediyl) ester",CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC,1.224
4413,"4-Piperidinecarboxylic acid, 1-(3-cyano-3,3-diphenylpropyl)-4-phenyl-",N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,3.455
4414,"Succinic acid, alpha-butyl-p-chlorobenzyl ester",O=C(O)CCC(=O)OCCCCCc1ccc(Cl)cc1,2.422
4415,"Benzamide, 2-hydroxy-N-(3-methyl-1-phenyl-1H-pyrazol-5-yl)-",Cc1cc(NC(=O)c2ccccc2O)n(-c2ccccc2)n1,2.346
4416,"Urea, (1-ethylcyclopentyl)-",CCC1(NC(N)=O)CCCC1,2.216
4417,"Benzaldehyde, 4-propyl-",CCCc1ccc(C=O)cc1,1.967
4418,"Phenol, 4-((4-aminophenyl)azo)-",Nc1ccc(N=Nc2ccc(O)cc2)cc1,2.039
4419,"Benzene, 1,1'-(1,2-ethanediyl)bis-",c1ccc(CCc2ccccc2)cc1,1.606
4420,"Propionaldoxime, 1-amino-2-(o-cyclohexylphenoxy)-",CC(Oc1ccccc1C1CCCCC1)C(=N)NO,3.703
4421,"Furan, dimethyl-",Cc1ccoc1C,2.506
4422,"Benzoic acid, 2-((7-chloro-4-quinolinyl)amino)-, 2,3-dihydroxypropyl ester",O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,2.21
4423,Di(morpholin-4-yl) disulphide,C1CN(SSN2CCOCC2)CCO1,1.74
4424,"1,3-Dithiolan-4-one, 5,5-dimethyl-2-((1-methylethyl)imino)-, O,O'-(thiobis((methylimino)carbonyl))dioxime",CC(C)N=C1SC(=NOC(=O)N(C)SN(C)C(=O)ON=C2SC(=NC(C)C)SC2(C)C)C(C)(C)S1,3.711
4425,"1(3H)-Isobenzofuranone, 3-(3-furanyl)-3a,4,5,6-tetrahydro-3a,7-dimethyl-, (3R-cis)- (9CI)",CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1,2.928
4426,"4H-1-Benzopyran-2-carboxanilide, 4-oxo-4'-sulfamoyl-",NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,1.838
4427,"Butanoic acid, phenylmethyl ester",CCCC(=O)OCc1ccccc1,1.884
4428,tert-Heptanol (9CI),CCCCC(C)(C)O,2.151
4429,"1,2,3-Propanetriamine, N(sup 1),N(sup 3)-bis(2-ethylhexyl)-N(sup 1),2-dimethyl-",CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,2.5340000000000003
4430,"1,3-Dithiolan-4-one, 5,5-dimethyl-2-(ethylimino)-, O-((methylamino)carbonyl)oxime",CCN=C1SC(=NOC(=O)NC)C(C)(C)S1,4.618
4431,"Propanoic acid, 2-methyl-, 2-phenylethyl ester",CC(C)C(=O)OCCc1ccccc1,1.568
4432,"1,3-Dithiolan-4-one, 5,5-dimethyl-2-((1-methylethyl)imino)-, O-((methylamino)carbonyl)oxime",CNC(=O)ON=C1SC(=NC(C)C)SC1(C)C,4.4910000000000005
4433,"1-Indancarboxylic acid, 5-cyclohexyl-, methyl ester, (+-)-",COC(=O)C1CCc2cc(C3CCCCC3)ccc21,2.799
4434,"Benzenamine, 2,3,4-trifluoro-",Nc1ccc(F)c(F)c1F,2.323
4435,"2-Propen-1-ol, 3-phenyl-, acetate",CC(=O)OCC=Cc1ccccc1,1.7280000000000002
4436,"1,3-Dithiolan-4-one, 5,5-dimethyl-2-((1-methylethyl)imino)-, O-((methyl((trichloromethyl)thio)amino)carbonyl)oxime",CC(C)N=C1SC(=NOC(=O)N(C)SC(Cl)(Cl)Cl)C(C)(C)S1,3.274
4437,"1-Indancarboxylic acid, 5-cyclohexyl-, methyl ester, (-)-",COC(=O)C1CCc2cc(C3CCCCC3)ccc21,3.007
4438,"Benzenamine, 3,4-difluoro-",Nc1ccc(F)c(F)c1,2.579
4439,"Benzene, (2-bromoethyl)-",BrCCc1ccccc1,2.358
4440,"Pyrazole, 3-butyl-",CCCCc1cc[nH]n1,2.387
4441,"4,7-Methanoisobenzofuran-1(3H)-one, 3a,4,7,7a-tetrahydro-4,5,6,7,8,8-hexachloro-",O=C1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.531
4442,"1,3-Dithiolan-4-one, 5,5-dimethyl-2-(1,1-(dimethylethyl)imino)-, O-((methylamino)carbonyl)oxime",CNC(=O)ON=C1SC(=NC(C)(C)C)SC1(C)C,3.963
4443,"Benzene, (2-bromoethenyl)-",BrC=Cc1ccccc1,2.166
4444,"19-Norlanosta-5,23-diene-3,11,22-trione, 2,16,20,25-tetrahydroxy-9-methyl-, (2beta,9beta,10alpha,16alpha,23E)- (9CI)",CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,4.799
4445,"2,8,9-Trioxa-5-aza-1-silabicyclo(3.3.3)undecane, 1-(p-chlorophenyl)-",Clc1ccc([Si]23OCCN(CCO2)CCO3)cc1,2.74
4446,"1,3-Dithiolane-2,4-dione, 5,5-dimethyl-, 2-(dimethyhydrazone), 4-(O-((methylamino)carbonyl)oxime)",CNC(=O)ON=C1SC(=NN(C)C)SC1(C)C,5.186
