,Drug_ID,SMILES,Pgp_Broccatelli
1029,"methyl 4-{4,5-bis[4-(dimethylamino)phenyl]-1-hexyl-1H-imidazol-2-yl}benzoate",CCCCCCn1c(-c2ccc(C(=O)OC)cc2)nc(-c2ccc(N(C)C)cc2)c1-c1ccc(N(C)C)cc1,1
1030,"3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoic acid",CN(C)c1ccc(-c2nc(-c3ccc(/C=C/C(=O)O)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,1
1031,"methyl 3-(4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate",COC(=O)/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1032,"4-{4,5-bis[4-(dimethylamino)phenyl]imidazol-2-yl}phenol",CN(C)c1ccc(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccc(N(C)C)cc2)cc1,1
1033,"4-{4,5-bis[4-(dimethylamino)phenyl]-1-(2-phenylethyl)-1H-imidazol-2-yl}phenol",CN(C)c1ccc(-c2nc(-c3ccc(O)cc3)n(CCc3ccccc3)c2-c2ccc(N(C)C)cc2)cc1,1
1034,"4-{4,5-bis[4-(dimethylamino)phenyl]-1-(2-phenylethyl)-1H-imidazol-2-yl}benzoic acid",CN(C)c1ccc(-c2nc(-c3ccc(C(=O)O)cc3)n(CCc3ccccc3)c2-c2ccc(N(C)C)cc2)cc1,1
1035,methyl 3-{4-[4-(4-aminophenyl)-5-[4-(diethylamino)phenyl]imidazol-2-yl]phenyl}prop-2-enoate,CCN(CC)c1ccc(-c2nc(-c3ccc(/C=C/C(=O)OC)cc3)[nH]c2-c2ccc(N)cc2)cc1,1
1036,"methyl 3-(4-{4,5-bis[4-(methylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate",CNc1ccc(-c2nc(-c3ccc(/C=C/C(=O)OC)cc3)[nH]c2-c2ccc(NC)cc2)cc1,1
1037,methyl 3-(4-{4-[4-(methylamino)phenyl]-5-[4-(propan-2-ylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate,CNc1ccc(-c2[nH]c(-c3ccc(/C=C/C(=O)OC)cc3)nc2-c2ccc(NC(C)C)cc2)cc1,1
1038,"4-[5-(4-dimethylaminophenyl)-2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]imidazol-4-yl]-N,N-dimethylaniline",CCOC/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1039,"4-{5-[4-(diethylamino)phenyl]-2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-diethylaniline",CCOC/C=C/c1ccc(-c2nc(-c3ccc(N(CC)CC)cc3)c(-c3ccc(N(CC)CC)cc3)[nH]2)cc1,1
1040,4-[4-[2-[4-[(Z)-3-ethoxyprop-1-enyl]phenyl]-5-(4-morpholin-4-ylphenyl)imidazol-4-yl]phenyl]morpholine,CCOC/C=C\c1ccc(-c2nc(-c3ccc(N4CCOCC4)cc3)c(-c3ccc(N4CCOCC4)cc3)[nH]2)cc1,1
1041,4-[5-(4-dimethylaminophenyl)-2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]imidazol-4-yl]-N-methylaniline,CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)cc1,1
1042,"4-{2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]-5-[4-(methylamino)phenyl]imidazol-4-yl}-N,N-diethylaniline",CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC)cc3)c(-c3ccc(N(CC)CC)cc3)[nH]2)cc1,1
1043,4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]-5-(4-pyrrolidin-1-ylphenyl)imidazol-4-yl]-N-methylaniline,CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC)cc3)c(-c3ccc(N4CCCC4)cc3)[nH]2)cc1,1
1044,4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]-5-[4-(methylamino)phenyl]imidazol-4-yl]-N-propan-2-ylaniline,CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC)cc3)c(-c3ccc(NC(C)C)cc3)[nH]2)cc1,1
1045,"methyl 3-(4-{4,5-bis[4-(diethylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate",CCN(CC)c1ccc(-c2nc(-c3ccc(/C=C/C(=O)OC)cc3)[nH]c2-c2ccc(N(CC)CC)cc2)cc1,1
1046,4-{2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]-5-[4-(propan-2-ylamino)phenyl]imidazol-4-yl}-N-ethylaniline,CCNc1ccc(-c2nc(-c3ccc(/C=C/COCC)cc3)[nH]c2-c2ccc(NC(C)C)cc2)cc1,1
1047,4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]-5-(4-fluorophenyl)imidazol-4-yl]-N-propan-2-ylaniline,CCOC/C=C/c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccc(NC(C)C)cc3)[nH]2)cc1,1
1048,4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]-5-[4-(propan-2-ylamino)phenyl]imidazol-4-yl]-N-propan-2-ylaniline,CCOC/C=C/c1ccc(-c2nc(-c3ccc(NC(C)C)cc3)c(-c3ccc(NC(C)C)cc3)[nH]2)cc1,1
1049,"4-{2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-diethylaniline",CCOC/C=C/c1ccc(-c2ncc(-c3ccc(N(CC)CC)cc3)[nH]2)cc1,1
1050,"4-{2-[4-(3-ethoxyprop-1-en-1-yl)phenyl]imidazol-4-yl}-N,N-dipropylaniline",CCCN(CCC)c1ccc(-c2cnc(-c3ccc(/C=C/COCC)cc3)[nH]2)cc1,1
1051,4-[4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]imidazol-4-yl]phenyl]morpholine,CCOC/C=C/c1ccc(-c2ncc(-c3ccc(N4CCOCC4)cc3)[nH]2)cc1,1
1052,4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]imidazol-4-yl]-N-propan-2-ylaniline,CCOC/C=C/c1ccc(-c2ncc(-c3ccc(NC(C)C)cc3)[nH]2)cc1,1
1053,4-[2-[4-[(E)-3-ethoxyprop-1-enyl]phenyl]imidazol-4-yl]-N-(2-methylpropyl)aniline,CCOC/C=C/c1ccc(-c2ncc(-c3ccc(NCC(C)C)cc3)[nH]2)cc1,1
1054,"methyl(E)-3-[4-[4,5-bis(4-pyrrolidin-1-ylphenyl)imidazol-2-yl]phenyl]prop-2-enoate",COC(=O)/C=C/c1ccc(-c2nc(-c3ccc(N4CCCC4)cc3)c(-c3ccc(N4CCCC4)cc3)[nH]2)cc1,1
1055,"methyl(E)-3-[4-[4,5-bis[4-[bis(prop-2-enyl)amino]phenyl]imidazol-2-yl]phenyl]prop-2-enoate",C=CCN(CC=C)c1ccc(-c2nc(-c3ccc(/C=C/C(=O)OC)cc3)[nH]c2-c2ccc(N(CC=C)CC=C)cc2)cc1,1
1056,methyl 3-(4-{4-[4-(dimethylamino)phenyl]-5-[4-(methylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate,CNc1ccc(-c2[nH]c(-c3ccc(/C=C/C(=O)OC)cc3)nc2-c2ccc(N(C)C)cc2)cc1,1
1057,methyl 3-(4-{4-[4-(diethylamino)phenyl]-5-[4-(methylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate,CCN(CC)c1ccc(-c2nc(-c3ccc(/C=C/C(=O)OC)cc3)[nH]c2-c2ccc(NC)cc2)cc1,1
1058,methyl 3-(4-{4-[4-(dipropylamino)phenyl]-5-[4-(methylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate,CCCN(CCC)c1ccc(-c2nc(-c3ccc(/C=C/C(=O)OC)cc3)[nH]c2-c2ccc(NC)cc2)cc1,1
1059,methyl 3-(4-{4-[4-(dibutylamino)phenyl]-5-[4-(methylamino)phenyl]imidazol-2-yl}phenyl)prop-2-enoate,CCCCN(CCCC)c1ccc(-c2nc(-c3ccc(/C=C/C(=O)OC)cc3)[nH]c2-c2ccc(NC)cc2)cc1,1
1060,"N-{2-[({1-[2-(3,4-dimethoxyphenyl)ethyl]pyrrolidin-2-yl}methyl)carbamoyl]phenyl}quinoline-3-carboxamide",COC(=O)/C=C/c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N)cc3)[nH]2)cc1,1
1061,"N-[2-[[(1R,2R)-1-[2-(3,4-dimethoxyphenyl)ethyl]pyrrolidin-2-yl]methylcarbamoyl]phenyl]quinoline-3-carboxamide",COc1ccc(CCN2CCC[C@H]2CNC(=O)c2ccccc2NC(=O)c2cnc3ccccc3c2)cc1OC,1
1062,"N-{2-[({1-[2-(3,4-dimethoxyphenyl)ethyl]pyrrolidin-2-yl}methyl)carbamoyl]phenyl}quinoline-3-carboxamide",COc1ccc(CCN2CCC[C@@H]2CNC(=O)c2ccccc2NC(=O)c2cnc3ccccc3c2)cc1OC,1
1063,"N-[2-[[(1R,2S)-2-(4-phenylpiperazin-1-yl)cyclohexyl]carbamoyl]phenyl]quinoline-3-carboxamide",O=C(Nc1ccccc1C(=O)N[C@@H]1CCCC[C@@H]1N1CCN(c2ccccc2)CC1)c1cnc2ccccc2c1,1
1064,"N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]-2-nitrobenzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,1
1065,"N-[4-[2-[(2R)-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]-2-nitrobenzamide",O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],1
1066,"2-amino-N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,1
1067,"2-amino-N-[4-[2-[(2R)-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,1
1068,"N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]-4-nitrobenzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,1
1069,"N-[4-[2-[(2S)-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]-4-nitrobenzamide",O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,1
1070,"4-amino-N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,1
1071,"4-amino-N-[4-[2-[(2S)-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,1
1072,"N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]quinoline-3-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,1
1073,"N-[4-[2-[(2R)-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]quinoline-3-carboxamide",O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,1
1074,"N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]-3,4-dimethoxybenzamide",COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,1
1075,"N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]-4,5-dimethoxy-2-nitrobenzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,1
1076,"N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]quinoline-4-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,1
1077,"2-bromo-N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,1
1078,"3-bromo-N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,1
1079,"N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]naphthalene-1-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,1
1080,"N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]naphthalene-2-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)CC2,1
1081,"N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]quinoxaline-2-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4n3)cc1)CC2,1
1082,"N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]isoquinoline-3-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc4ccccc4cn3)cc1)CC2,1
1083,"N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]pyridine-3-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,1
1084,"4-bromo-N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,1
1085,"N-[4-[2-[(2S)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]quinoline-6-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,1
1086,"N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]-2-[(4-methylbenzoyl)amino]benzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,1
1087,"N-[2-[[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]carbamoyl]phenyl]quinoline-3-carboxamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,1
1088,"2-benzamido-N-[4-[2-[(2R)-6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]benzamide",COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,1
1089,"N-[2-[[4-[2-[(2R)-3,4-dihydro-1H-isoquinolin-2-yl]ethyl]phenyl]carbamoyl]phenyl]quinoline-3-carboxamide",O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,1
1090,Rotoxamine,CN(C)CCO[C@H](c1ccc(Cl)cc1)c1ccccn1,0
1091,1-Benzyl-3-Pyrroline,C1=CCN(Cc2ccccc2)C1,0
1092,1-Benzylimidazole,c1ccc(Cn2ccnc2)cc1,0
1093,1-Phenylpiperazine,c1ccc(CN2CCNCC2)cc1,0
1094,1-Phenethylpiperidine,c1ccc(CCN2CCCCC2)cc1,0
1095,1-Benzylpiperazine,c1ccc(N2CCNCC2)cc1,0
1096,N-chloro-1-(2-chlorophenyl)methanamine,ClNCc1ccccc1Cl,0
1097,2-Benzylpyridine,c1ccc(Cc2ccccn2)cc1,0
1098,"2,2-diphenylethanamine",NCC(c1ccccc1)c1ccccc1,0
1099,"4-(2,4-dimorpholin-4-ylpyrimido[5,4-d]pyrimidin-6-yl)morpholine",c1nc(N2CCOCC2)nc2c(N3CCOCC3)nc(N3CCOCC3)nc12,0
1100,"2-[2-hydroxyethyl-[2,4,6-tris[bis(2-hydroxyethyl)amino]pyrimido[5,4-d]pyrimidin-8-yl]amino]ethanol",OCCN(CCO)c1nc(N(CCO)CCO)c2nc(N(CCO)CCO)nc(N(CCO)CCO)c2n1,0
1101,"4-(2,4,6-trimorpholin-4-ylpyrimido[5,4-d]pyrimidin-8-yl)morpholine",C1CN(c2nc(N3CCOCC3)c3nc(N4CCOCC4)nc(N4CCOCC4)c3n2)CCO1,0
1102,"2,4,6,8-tetra(piperidin-1-yl)pyrimido[5,4-d]pyrimidine",C1CCN(c2nc(N3CCCCC3)c3nc(N4CCCCC4)nc(N4CCCCC4)c3n2)CC1,0
1103,"4-(2,4-dimorpholin-4-ylpyrimido[5,4-d]pyrimidin-8-yl)morpholine",c1nc(N2CCOCC2)c2nc(N3CCOCC3)nc(N3CCOCC3)c2n1,0
1104,"1-(3-methoxyphenyl)-N,N-dimethylmethanamine",COc1cccc(CN(C)C)c1,0
1105,"2-[[2-[2-hydroxyethyl(methyl)amino]-4,8-di(piperidin-1-yl)pyrimido[5,4-d]pyrimidin-6-yl]-methylamino]ethanol",CN(CCO)c1nc(N2CCCCC2)c2nc(N(C)CCO)nc(N3CCCCC3)c2n1,0
1106,"2-[[2-(2-hydroxyethylamino)-4,8-di(piperidin-1-yl)pyrimido[5,4-d]pyrimidin-6-yl]amino]ethanol",OCCNc1nc(N2CCCCC2)c2nc(NCCO)nc(N3CCCCC3)c2n1,0
1107,"2-N,2-N,6-N,6-N-tetramethyl-4,8-di(piperidin-1-yl)pyrimido[5,4-d]pyrimidine-2,6-diamine",CN(C)c1nc(N2CCCCC2)c2nc(N(C)C)nc(N3CCCCC3)c2n1,0
1108,"6-phenylpteridine-2,4,7-triamine",Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0
1109,"6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",COc1cc2c(cc1OC)CNCC2,0
1110,Adiphenine,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,0
1111,Aminopentamide,C[C@@H](CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,0
1112,Amoxecatine,CCN(CC)CCN(CC)CCOC(=O)c1ccc(N)cc1,0
1113,Azaconazole,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,0
1114,Benactyzine,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0
1115,Bencyclane,CN(C)CCCOC1(Cc2ccccc2)CCCCC1,0
1116,Benzmalecene,C[C@H](NC1=C(O)C=C1)[C@@H](Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,0
1117,Biphenamine,CCN(CC)CCOC(=O)c1cccc(-c2ccccc2)c1O,0
1118,Bisobrin,COc1cc2c(cc1OC)[C@H](CCCC[C@H]1NCCc3cc(OC)c(OC)cc31)NCC2,0
1119,Buflomedil,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0
1120,Buthethamate,CC[C@H](C(=O)OCCN(CC)CC)c1ccccc1,0
1121,Chophedianol,CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl,0
1122,Chlorpheniramine,CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,0
1123,Cinepazic acid,COc1cc(/C=C/C(=O)N2CCN(CC(=O)O)CC2)cc(OC)c1OC,0
1124,Cinepazide,COc1cc(/C=C/C2=C(N3CCCC3)CN3CCN2CC3)cc(OC)c1OC,0
1125,Cinpropazide,COc1cc(/C=C/C2=C(NC(C)C)CN3CCN2CC3)cc(OC)c1OC,0
1126,Cintriamide,COc1cc(/C=C/C(N)=O)cc(OC)c1OC,0
1127,Citenamide,NC(=O)C1c2ccccc2C=Cc2ccccc21,0
1128,Clanobutin,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,0
1129,Cletoquine,C[C@H](CCCNCCO)Nc1ccnc2cc(Cl)ccc12,0
1130,Clobutinol,C[C@H](CN(C)C)[C@](C)(O)Cc1ccc(Cl)cc1,0
1131,Coralyne,COC1CC2CC3C4CC(OC)C(OC)CC4CCN3C(C)C2CC1OC,0
1132,Cycliramine,CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,0
1133,Danitracen,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,0
1134,Dehydroemetine,CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3cc(OC)c(OC)cc3CCN2C1,0
1135,Delafantrine,CN1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)ccc2N)CC1,0
1136,Dibenzylamine,c1ccc(CNCc2ccccc2)cc1,0
1137,Diethylaniline,CCN(CC)c1ccccc1,0
1138,Diphenamid,CN(C)C(=O)C(c1ccccc1)c1ccccc1,0
1139,Disopyramide,CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0
1140,Domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0
1141,Drofenine,CCN(CC)CCOC(=O)[C@@H](c1ccccc1)C1CCCCC1,0
1142,Dropropizine,OC[C@@H](O)CN1CCN(c2ccccc2)CC1,0
1143,Eltoprazine,c1cc2c(c(N3CCNCC3)c1)OCCO2,0
1144,Emetine,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0
1145,Ethylbenzylaniline,CCN(Cc1ccccc1)c1ccccc1,0
1146,Fenipramide,NC(=O)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1,0
1147,Fleroxacin,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0
1148,Flesinoxan,O=C(NCCN1CCN(c2cccc3c2OC[C@@H](CO)O3)CC1)c1ccc(F)cc1,0
1149,Gamfexine,CN(C)CC[C@@H](c1ccccc1)C1CCCCC1,0
1150,Homovertrylamine,COc1ccc(CCN)cc1OC,0
1151,Imolamine,CCN(CC)CCn1c(-c2ccccc2)noc1=N,0
1152,Imoxiterol,COc1cc([C@@H](O)CN[C@@H](C)CCn2cnc3ccccc32)ccc1O,0
1153,Isoxsuprine,C[C@@H](COc1ccccc1)N[C@@H](C)[C@@H](O)c1ccc(O)cc1,0
1154,"(1R)-1-methyl-1,2,3,4-tetrahydroisoquinoline-6,7-diol",C[C@H]1NCCc2cc(O)c(O)cc21,0
1155,Levophacetoperane,CC(=O)O[C@H](c1ccccc1)[C@H]1CCCCN1,0
1156,"3-(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)propanamide",NC(=O)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0
1157,"2-(2,2-diphenyl-3,5-diazabicyclo[2.1.0]pent-1(4)-en-5-yl)aceticacid",O=C(O)CN1C2=C1C(c1ccccc1)(c1ccccc1)N2,0
1158,"3-(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)propanoicacid",O=C(O)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0
1159,"2-[(2R)-2-methyl-5-oxo-4,4-diphenylimidazolidin-1-yl]aceticacid",C[C@@H]1NC(c2ccccc2)(c2ccccc2)C(=O)N1CC(=O)O,0
1160,Medrylamine,COc1ccc(C(OCCN(C)C)c2ccccc2)cc1,0
1161,Meglitinide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1,0
1162,Memotine,COc1ccc(OC2=NCCc3ccccc32)cc1,0
1163,Mesuprine,COc1ccc(CCN[C@@H](C)[C@@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)cc1,0
1164,Metopimazine,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,0
1165,"N-[2-(3,4-dimethoxyphenyl)ethyl]-1-methylpyrrolidin-2-imine",COc1ccc(CC/N=C2\CCCN2C)cc1OC,0
1166,Moclobemide,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0
1167,Motracetam,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,0
1168,"3-methoxy-N-[(3,4,5-trimethoxyphenyl)methyl]propan-1-amine",COCCCNCc1cc(OC)c(OC)c(OC)c1,0
1169,N-Benzylbenzamide,O=C(NCc1ccccc1)c1ccccc1,0
1170,N-N-Dibenzylethylene,Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc32)cc1O,0
1171,N-N-DIETHYLCYCLOHEXYL,c1ccc(Nc2cccc3ccccc23)cc1,0
1172,N_N_DIMETHYLBENZYLAMI,c1ccc(Nc2ccc3ccccc3c2)cc1,0
1173,"1-N,4-N-diphenylbenzene-1,4-diamine",CCN(CC)C1CCCCC1,0
1174,N-Norlaudanosine,CN(C)Cc1ccccc1,0
1175,N-phenylnaphthalen-1-amine,c1ccc(CNCCNCc2ccccc2)cc1,0
1176,N-phenylnaphthalen-2-amine,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0
1177,Norfloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0
1178,Ofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
1179,Oxyfedrine,COc1cccc(C(=O)CCN[C@H](C)[C@@H](O)c2ccccc2)c1,0
1180,Pefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0
1181,Phenethylamine,NCCc1ccccc1,0
1182,Piperamide,CC(=O)Nc1ccc(N2CCN(CCCN(C)C)CC2)cc1,0
1183,Pipernidic acid,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0
1184,Pidrofen,C[C@H](C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,0
1185,Primidolol,Cc1ccccc1OC[C@H](O)CNCCn1cc(C)c(=O)[nH]c1=O,0
1186,Prinixic acid,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0
1187,Propericiazine,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0
1188,Protokylol,C[C@@H](Cc1ccc2c(c1)OCO2)NC[C@@H](O)c1ccc(O)c(O)c1,0
1189,Proxazole,CC[C@H](c1ccccc1)c1noc(CCN(CC)CC)n1,0
1190,Quinazosin,C=CCN1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0
