,Drug_ID,SMILES,BBB_Martins
1610,tralonide,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)[C@@H](Cl)CC3(C)[C@]2(C(=O)CF)O1,1
1611,tramadol,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1.[Cl-].[H+],1
1612,trebenzomine,CC1Oc2ccccc2CC1N(C)C,1
1613,trefentanil,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1.[Cl-].[H+],1
1616,tribromoethanol,OC(Br)(Br)CBr,1
1617,tricetamide,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,1
1618,triclodazol,O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,1
1619,triclofos,O=P(O)(O)OCC(Cl)(Cl)Cl,1
1620,triclonide,CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)[C@@H](Cl)CC3(C)[C@]2(C(=O)CCl)O1,1
1621,trimetrexate,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,1
1622,trizoxime,N/C(N=O)=C1\NNc2ccccc2N(Cc2ccccc2)C1=O,1
1623,trocimine,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,1
1624,tryptophan(l-tryptophan),N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1
1625,uldazepam,C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1,1
1626,umespirone,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,1
1627,urethane,CCOC(N)=O,1
1628,valaciclovir,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,1
1629,valdipromide,CCCC(CCC)(CCC)C(N)=O,1
1630,valganciclovir(RS790702),CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,1
1631,valproatepivoxil,CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,1
1632,valtrate,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,1
1633,velnacrine,Nc1c2c(nc3ccccc13)CCCC2O,1
1634,venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1
1635,veralipride,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1
1636,vigabatrin,C=CC(N)CCC(=O)O,1
1637,viloxazine,CCOc1ccccc1OCC1CNCCO1,1
1638,vinyl-ether,C=COC=C,1
1639,vitamine(alpha-tocopherol),Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1
1640,xaliproden,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,1
1641,xanthiol,OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
1642,xorphanol,C=C1C[C@H](C)[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CCC2)C1,1
1643,xylazine,Cc1cccc(C)c1NC1=NCCCS1,1
1644,zafuleptine,CC(C)C(CCCCCC(=O)O)NCc1ccc(F)cc1,1
1645,zalospirone,O=C1[C@H]2[C@H]3C=C[C@H]([C@@H]4C=C[C@@H]43)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
1646,zetidoline,CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1
1647,ziprasidone,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,1
1648,zolazepam,Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1
1649,zoloperone,COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,1
1650,zoniclezole,CC(c1noc2ccc(Cl)cc12)n1ccnc1,1
1651,zopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1
1652,zotepine,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1
1653,zylofuramine,CCN[C@H](Cc1ccccc1)[C@H]1CCCO1,1
1654,aceprometazine,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1
1655,adinazolam,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
1656,albutoin,C=CCN1C(=O)C(CC(C)C)NC1=S,1
1657,alclometasone,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,1
1658,aletamine(alfetamine),C=CCC(N)Cc1ccccc1,1
1659,algestone,CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1
1660,alimemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1
1661,alpertine,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,1
1662,alphaprodine(betaprodine),CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,1
1663,alpidem,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,1
1664,amebucort,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1665,amedalin,CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,1
1666,amfonelic-acid,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1
1667,amiflamine,Cc1cc(N(C)C)ccc1C[C@H](C)N.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
1668,aminoglutethimide,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1
1669,aminopromazine,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1
1670,amiperone,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
1671,amoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1
1672,anisopirol,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,1
1673,aptazapine,CN1CCN2c3ccccc3Cn3cccc3C2C1.O=C(O)/C=C\C(=O)O,1
1674,arfendazam,CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1
1675,asimadoline,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,1
1676,atibeprone,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1
1677,atropine(hyoscyamine),CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1
1678,bazinaprine,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1
1680,befuraline,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,1
1681,beloxepin,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,1
1682,benmoxin,CC(NNC(=O)c1ccccc1)c1ccccc1,1
1683,benzobarbital,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,1
1684,benzoclidine,O=C(OC1CN2CCC1CC2)c1ccccc1,1
1685,benzoctamine,CNCC12CCC(c3ccccc31)c1ccccc12,1
1686,benzphetamine(benzfetamine),CC(Cc1ccccc1)N(C)Cc1ccccc1,1
1687,besipirdine,CCCN(c1ccncc1)n1ccc2ccccc21.[Cl-].[H+],1
1688,betamethadol,CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1
1690,betamethasone-dipropionate(dexamethasone-dipropionate),CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1692,bifemelane,CNCCCCOc1ccccc1Cc1ccccc1.[Cl-].[H+],1
1693,binedaline,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,1
1694,brallobarbital,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1
1695,brifentanil,CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,1
1696,brofaromine,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1
1697,bromamid,CN(C)C(=O)CCNc1ccc(Br)cc1,1
1698,bromodiphenhydramine(bromazine),CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,1
1699,bromopride,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,1
1700,bromperidol-decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
1701,budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
1702,budipine,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1
1703,bufenadrine,CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,1
1704,buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
1705,butalbital,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1
1706,butamoxane,CCCCNCC1COc2ccccc2O1,1
1707,butriptyline,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1
1708,carbenzide,CCOC(=O)NNC(C)c1ccccc1,1
1709,carbocloral,CCOC(=O)NC(O)C(Cl)(Cl)Cl,1
1710,carbromal,CCC(Br)(CC)C(=O)NC(N)=O,1
1711,carfentanil,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,1
1712,carpipramine,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,1
1713,carvotroline,Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,1
1714,cericlamine,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1.[Cl-].[H+],1
1715,chlorcyclizine,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
1716,chlorobutanol,CCCC(O)Cl,1
1717,chloroprednisone,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,1
1719,chlorphenesin-carbamate,NC(=O)OCC(O)COc1ccc(Cl)cc1,1
1720,chlorphenoxamine,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1
1721,chlorthenoxazine,O=C1NC(CCCl)Oc2ccccc21,1
1722,cianopramine,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1
1723,ciclazindol,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,1
1724,ciclopramine,CNC1CCN2c3ccccc3CCc3cccc1c32,1
1725,cidoxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,1
1726,ciladopa,COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1
1727,cinfenine,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,1
1728,cinitapride,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1
1729,cinperene,O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,1
1730,cinromide,CCNC(=O)/C=C/c1cccc(Br)c1,1
1731,cintriamide(cintramide),COc1cc(/C=C/C(N)=O)cc(OC)c1OC,1
1732,cinuperone,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,1
1733,citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1
1734,citenamide,NC(=O)C1c2ccccc2C=Cc2ccccc21,1
1735,clazolam,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,1
1736,clemeprol,CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,1
1737,climazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1
1738,clobetasol,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,1
1739,clobetasol-propionate,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1740,clofexamide,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1
1741,clomacran,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1
1742,clopipazan,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1
1743,clothiapine(clotiapine),CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1
1744,clovoxamine,COCCCC/C(=N\OCCN)c1ccc(Cl)cc1,1
1745,cloxazolam,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,1
1746,cloxypendyl,OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,1
1747,cormethasoneacetate(cormetasone-acetate),CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
1748,cropropamide,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1
1749,cyamemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1
1750,cyclazodone,O=C1N=C(NC2CC2)OC1c1ccccc1,1
1751,cypenamine,NC1CCCC1c1ccccc1,1
1752,cyprazepam,ON1CC(=NCC2CC2)N=c2ccc(Cl)cc2=C1c1ccccc1,1
1753,dabelotine,CN1CCCc2cccc(OCC3CNCCO3)c21,1
1754,daledalin,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,1
1755,damotepine,CN(C)CC1=Cc2ccccc2Sc2ccccc21,1
1756,danitracen,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,1
1757,dapoxetine,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,1
1758,darvon(dextropropoxypheneandlevopropoxyphene),CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.[Cl-].[H+],1
1759,dazepinil,CC1=Nc2ccccc2CC(c2ccccc2)N1C,1
1760,declenperone,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,1
1761,deflazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1
1762,delergotrile,CN1C[C@@H](CC#N)CC2c3cccc4[nH]cc(c34)C[C@H]21,1
1763,delorazepam,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,1
1764,demexiptiline,CNCCON=c1c2ccccc2ccc2ccccc12,1
1765,denzimol,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1
1766,depramine,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,1
1767,desflurane,FC(F)OC(F)C(F)(F)F,1
1768,desomorphine,CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,1
1769,dexclamol,CC(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,1
1770,dextromoramide(levomoramideandracemoramide),CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,1
1771,dextrorphan,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1
1772,dezinamide,NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,1
1773,dezocine,CC12CCCCCC(Cc3ccc(O)cc31)C2N,1
1774,diacetylnalorphine,C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5,1
1775,dibenzepin,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,1
1776,dicarbine,Cc1ccc2c(c1)C1CN(C)CCC1N2,1
1777,dichlormezanone,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,1
1778,diclofensine,COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,1
1779,diethazine,CCN(CC)CCN1c2ccccc2Sc2ccccc21,1
1780,difencloxazine,Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1
1782,difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1783,dimemorfan,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1
1784,dimeprozan,COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1
1785,dimesone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,1
1786,dimetacrine,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,1
1787,dinazafone,C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,1
1788,doliracetam,NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,1
1789,dosulepin,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21.[Cl-].[H+],1
1790,doxefazepam,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1
1791,doxenitoin,O=C1NCNC1(c1ccccc1)c1ccccc1,1
1792,doxibetasol,CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1793,drocinonide,CC1(C)O[C@@H]2C[C@H]3C4CCC5CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1
1794,dulozafone,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1
1795,enpiprazole,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,1
1796,enprazepine,C=C1c2ccccc2CN(CCCN(C)C)c2ccccc21,1
1797,eprobemide,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1
1798,eptazocine,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,1
1799,eterobarb,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1
1800,ethotoin,CCN1C(=O)NC(c2ccccc2)C1=O,1
1801,ethyl-chloride,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1
1802,etizolam,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1
1803,etrabamine,CNC1CCc2ncsc2C1,1
1804,etryptamine,CCC(N)Cc1c[nH]c2ccccc12,1
1805,fenaclon,O=C(CCCl)NCCc1ccccc1,1
1806,fenadiazole,O=C1C=CC=C/C1=C1/NN=CO1,1
1807,fezolamine,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,1
1808,fletazepam,Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,1
1809,fluanisone,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
1810,flucindol,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,1
1811,fluciprazine,C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,1
1812,fludiazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1
1813,flumethasone(flumetasoneanddiflorasone),C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1814,flumethasone21pivalate(flumetasone-pivalate),C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1
1816,flunisolide-acetate,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,1
1817,fluocinolone,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1
1818,fluocinolone-acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
1819,fluocortin-butyl,CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1820,fluocortolone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1
1821,fluorometholone,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1822,fluperlapine,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,1
1823,fluperolone(fluperolone-acetate),CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1824,fluprednidene,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1825,fluprednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
1826,fluprednisolone-valerate,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1827,fluradoline,CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,1
1828,flurandrenolide(fludroxycortide),CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
1829,fluspiperone,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)cc1)c1ccc(F)cc1,1
1830,flutoprazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1
1831,furfenorex,CC(Cc1ccccc1)N(C)Cc1ccco1,1
1832,galantamine,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1
1833,gamfexine,CN(C)CCC(c1ccccc1)C1CCCCC1,1
1834,guanoxyfen,N=C(N)NCCCOc1ccccc1,1
1835,halazepam,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,1
1836,halometasone,C[C@@H]1CC2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1837,heptabarb,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1
1838,hepzidine,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1
1839,homochlorcyclizine,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
1840,homofenazine(homophenazine),OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
1841,hydrocortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1842,hydrocortisone-buteprate,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1843,hydrocortisone-butyrate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1844,hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1
1845,hydroxypethidine,CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1
1847,iminophenimide,CCC1(c2ccccc2)NCC(=O)NC1=O,1
1848,indalpine,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1
1849,intriptyline,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,1
1850,iprindole,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,1
1851,iproniazid,CC(C)NNC(=O)c1ccncc1,1
1852,isomethadone,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,1
1853,isoprednidene,C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1
1854,isothamine(profenamine),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1
1855,ketipramine(ketimipramine),CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,1
1856,ketorfanol,O=C1CC[C@H]2[C@H]3Cc4cccc(O)c4[C@@]2(CCN3CC2CC2)C1,1
1857,levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,1
1858,levomepromazine,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1
1859,levoprotiline(oxaprotiline),CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,1
1860,lirequinil,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,1
1861,litoxetine,c1ccc2cc(COC3CCNCC3)ccc2c1,1
1862,lobeline,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1
1863,lodaxaprine,OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1,1
1864,lorcinadol,Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,1
1865,loreclezole,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,1
1866,losindole,CN1C[C@@H]2[C@@H](Cc3ccc(Cl)cc3[C@H]2c2ccccc2)C1,1
1867,maroxepin,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,1
1868,mazapertine,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1.O=C(O)CCC(=O)O,1
1869,medifoxamine,CN(C)CC(Oc1ccccc1)Oc1ccccc1,1
1870,mefeclorazine,COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,1
1871,menitrazepam,CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,1
1872,mephenytoin,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1
1873,mephobarbital(methylphenobarbital),CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1
